datetime,lat,lon,chl,depth,station,cruise,experiment,affiliations,doi,source,fluorescence?,pressure,FishRegion
2024-09-19 17:16:00,25.3517,-81.336,0.8884,2.24,57.1,WS24258,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-09-20 00:18:00,25.352,-81.654,0.9772,2.05,57.3,WS24258,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-09-20 01:38:00,25.1667,-81.6533,0.8633,2.72,58,WS24258,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-09-20 03:28:00,25.1693,-81.3363,0.6774,2.1,60,WS24258,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-09-20 04:32:00,25.1651,-81.1645,2.2472,2.44,64,WS24258,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-09-20 05:32:00,25.1017,-81.0933,5.9728,2.28,65,WS24258,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-09-20 06:55:00,24.93,-81.1667,2.324,2.24,68,WS24258,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-09 23:07:00,24.93,-81.1667,0.9162,2.05,68,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-10 00:33:00,25.1017,-81.0933,8.8672,2.48,65,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-10 01:27:00,25.1651,-81.1645,2.0578,1.91,64,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-10 02:46:00,25.1693,-81.3363,1.3341,2.52,60,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-10 04:48:00,25.1667,-81.6533,0.749,2.5,58,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-10 06:45:00,25.352,-81.654,0.8743,2.9,57.3,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-10 08:11:00,25.352,-81.491,0.8168,2.46,57.2,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-10 09:24:00,25.3517,-81.336,0.9979,2.47,57.1,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-10 10:08:00,25.3517,-81.265,0.5483,2.38,57,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-10 10:38:00,25.35,-81.227,1.5991,1.97,56,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-10 11:01:00,25.3502,-81.1933,1.4933,2.17,55,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-10 11:34:00,25.3453,-81.1528,2.1382,2.21,54,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-10 13:02:00,25.4533,-81.225,1.4203,2.02,53,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-10 13:40:00,25.4533,-81.3083,0.7626,2.24,51,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-10 15:01:00,25.5833,-81.2917,0.9486,2.31,49,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-10 16:17:00,25.5835,-81.4707,0.8278,1.78,45,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-10 18:39:00,25.7333,-81.575,2.6564,2.29,41,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-10 21:41:00,25.7417,-81.9433,1.8487,3.25,31,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-10 23:20:00,25.9117,-81.8,3.0519,2.79,33,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-11 03:13:00,26.1811,-82.2192,0.442,2.66,CAL5,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-11 05:22:00,26.3412,-82.0431,0.8427,1.76,CAL3,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-11 06:43:00,26.4272,-81.9606,3.1102,2.07,CAL1,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-11 09:11:00,26.5455,-82.2199,3.2612,2.51,RP1,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-11 10:18:00,26.5496,-82.3321,1.3183,1.85,RP3,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-11 12:43:00,26.6864,-82.3402,1.8523,2.1,BG2,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-11 15:13:00,26.629,-82.554,1.147,2.35,BG4,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-11 16:25:00,26.5952,-82.6947,0.7525,2.82,GP5,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-11 19:29:00,26.4942,-83.0365,0.4951,3.1,BG7,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-11 21:17:00,26.7294,-83.1049,0.5353,3.36,V9,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-11 22:50:00,26.8308,-82.9578,0.5907,2.3,V8,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,no,,Gulf of Mexico
2024-11-12 01:44:00,26.9604,-82.7502,1.1985,2.21,V5,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-12 04:11:00,27.0739,-82.5463,1.3771,2.13,V2,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-12 06:41:00,27.3045,-82.5963,4.0394,1.86,L1,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-12 09:28:00,27.1386,-82.9519,2.4662,2.94,L5,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,no,,Gulf of Mexico
2024-11-12 12:06:00,26.971,-83.314,0.3304,2.74,L9,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-12 14:07:00,27.1899,-83.5032,0.2302,2.58,AMI9,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-12 17:43:00,27.3429,-83.1276,0.4488,3.23,AMI5,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-12 20:34:00,27.4586,-82.8467,1.6343,2.31,AMI2,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-12 22:51:00,27.6504,-82.8383,2.3865,1.94,ROME5,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-13 00:46:00,27.8016,-82.8817,3.7249,2.58,TB1,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-13 02:24:00,27.6751,-82.997,1.3681,2.02,TB3,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-13 03:25:00,27.6186,-83.1333,0.3078,3.41,TB4,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,no,,Gulf of Mexico
2024-11-13 08:02:00,27.6144,-83.4867,0.2415,2.42,TB10,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-13 11:55:00,28.0124,-83.5691,0.5383,2.73,CW7,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-13 16:28:00,28.0116,-83.0792,4.7463,3.23,CW4,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-13 19:24:00,28.01,-82.849,4.7722,2.52,CW1,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-13 21:14:00,28.2391,-82.8952,1.2431,2.34,AC1,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-13 23:48:00,28.2391,-83.2326,0.7849,3.24,AC4,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-14 02:24:00,28.2391,-83.5719,0.6536,3.03,AC6,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-14 07:23:00,28.784,-83.623,1.2918,2.84,HB6,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-14 12:04:00,28.686,-83.31,2.011,2.87,HB4,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-14 15:24:00,28.545,-82.891,0.916,1.92,HB1,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-15 09:48:00,25.9378,-82.4792,0.5135,2.44,CAL6,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-15 13:57:00,25.4017,-82.21,0.7298,2.27,30,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-15 16:52:00,25.0132,-82.0399,0.7006,2.47,KW4,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-15 19:55:00,24.654,-81.9049,1.0126,1.8,KW1,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2024-11-16 17:41:00,24.478,-81.717,0.2414,2.56,WS,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,South Atlantic
2024-11-16 17:41:00,24.478,-81.717,0.2721,21.4,WS,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,no,,South Atlantic
2024-11-16 21:00:00,24.538,-81.413,0.1766,2.52,LK,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,no,,South Atlantic
2024-11-16 21:00:00,24.538,-81.413,0.2485,37.7,LK,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,no,,South Atlantic
2024-11-16 23:17:00,24.675,-81.205,0.3984,2.21,16,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,no,,South Atlantic
2024-11-16 23:58:00,24.5983,-81.1833,0.1759,2.11,18,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,South Atlantic
2024-11-17 05:27:00,24.7133,-80.8317,0.11,2.53,12,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,South Atlantic
2024-11-17 06:17:00,24.7883,-80.86,0.2866,2.09,10,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,South Atlantic
2024-11-17 07:27:00,24.8208,-80.7567,0.3269,2.16,7,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,South Atlantic
2024-11-17 08:38:00,24.718,-80.688,0.1652,2.43,9.5,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,South Atlantic
2024-11-17 15:16:00,25.01,-80.38,0.2157,3.18,MR,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,South Atlantic
2024-11-17 15:16:00,25.01,-80.38,0.2135,33.5,MR,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,no,,South Atlantic
2024-11-17 23:41:00,25.638,-80.108,1.0759,2.1,2,WS24314,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,no,,South Atlantic
2025-01-25 19:11:00,24.93,-81.1667,2.7461,1.85,68,WS25024,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2025-01-25 20:40:00,25.1017,-81.0933,2.6996,1.12,65,WS25024,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2025-01-25 21:37:00,25.1651,-81.1645,4.5071,1.64,64,WS25024,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2025-01-25 22:50:00,25.1693,-81.3363,7.6409,1.15,60,WS25024,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2025-01-26 00:59:00,25.1667,-81.6533,1.8159,1.11,58,WS25024,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2025-01-26 02:44:00,25.352,-81.654,1.3728,2.03,57.3,WS25024,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2025-01-26 04:02:00,25.352,-81.491,1.0124,1.36,57.2,WS25024,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2025-01-26 05:51:00,25.3517,-81.336,1.6165,1.5,57.1,WS25024,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2025-01-26 06:49:00,25.3453,-81.1528,2.9282,1.56,54,WS25024,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2025-01-26 07:30:00,25.3502,-81.1933,1.8717,1.79,55,WS25024,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2025-01-26 07:49:00,25.35,-81.227,2.0383,2.04,56,WS25024,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2025-01-26 08:21:00,25.3517,-81.265,2.846,1.77,57,WS25024,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
2025-01-26 09:21:00,25.4533,-81.225,2.3893,1.16,53,WS25024,SFMBON,"University_of_South_Florida,University_of_South_Florida,University_of_South_Florida",10.5067/SeaBASS/SFMBON/DATA001,SeaBASS,yes,,Gulf of Mexico
